name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,season,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id
Gabriel Martinelli Silva,MID,Arsenal,6.3,0,0,2,0,1.5,19,0.01,0.01,0.0,0.5,331,1,0,0.7,0.0,2023-05-02T19:00:00Z,31,6,0,0,0,0,34,0,4518146,0,1,3,6.0,1,-407815,35309,443124,68,True,0,34,2022-23,Chelsea,CHE,8,3,1165,1220,1190,1220,1140,1220,0.0,18532.0,2022.0,593727.0,0.0,0.0,0.0,0.0,0.0,7752.0
John McGinn,MID,Aston Villa,3.2,0,0,7,0,13.3,37,0.04,0.1,0.06,1.19,339,1,0,1.9,1.2,2023-04-30T13:00:00Z,90,14,0,0,0,0,34,0,66799,1,0,1,4.0,2,-1418,1700,3118,51,False,0,34,2022-23,Man Utd,MUN,1,3,1155,1220,1140,1220,1165,1220,2.0,18540.0,2022.0,592875.0,1.0,0.0,0.0395594798028469,0.0589854903519153,0.044032871723175,7723.0
Patson Daka,FWD,Leicester,1.2,0,0,1,0,11.4,271,0.01,0.01,0.0,0.34,337,0,0,2.0,7.0,2023-05-01T19:00:00Z,29,8,0,0,0,0,34,0,91388,0,2,2,2.0,1,-1424,1152,2576,56,True,0,34,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,0.0,18538.0,2022.0,593578.0,1.0,0.0,0.0,0.0718896016478538,0.0,9738.0
Thiago Emiliano da Silva,DEF,Chelsea,0.0,0,0,20,0,0.4,128,0.0,0.04,0.04,2.11,331,3,0,4.4,38.4,2023-05-02T19:00:00Z,90,1,0,0,0,0,34,0,616526,1,1,3,5.0,1,-2695,2594,5289,54,False,0,34,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,1.0,18532.0,2022.0,593734.0,0.0,0.0,0.0407899171113967,0.2918517589569092,0.2918517589569092,3288.0
Abdoulaye Doucouré,MID,Everton,0.8,0,0,12,0,24.8,185,0.04,0.23,0.19,3.46,337,2,0,5.5,17.0,2023-05-01T19:00:00Z,90,10,0,0,0,0,34,0,9627,1,2,2,13.0,2,-170,93,263,53,False,0,34,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,2.0,18538.0,2022.0,593587.0,2.0,0.0,0.1056428924202919,0.3555670380592346,0.2499241381883621,1726.0
Illan Meslier,GK,Leeds,1.5,0,0,8,0,0.0,238,0.0,0.0,0.0,1.98,332,4,0,1.4,13.6,2023-04-30T13:00:00Z,90,3,0,0,0,0,34,3,209564,1,1,4,0.0,1,-3683,2510,6193,45,False,0,34,2022-23,Bournemouth,BOU,91,2,1035,1095,1020,1110,1050,1080,0.0,18533.0,2022.0,592930.0,0.0,0.0,0.0,0.0187600776553154,0.0187600776553154,8715.0
Wout Weghorst,FWD,Man Utd,1.0,0,0,2,0,0.0,701,0.0,0.0,0.0,1.03,274,1,0,0.5,5.0,2023-05-04T19:00:00Z,6,5,0,0,0,0,34,0,42932,0,0,1,0.0,1,1716,4364,2648,54,False,0,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18475.0,2022.0,594359.0,0.0,0.0,0.0,0.0,0.0,7052.0
Moisés Caicedo Corozo,MID,Brighton,3.6,0,0,5,0,12.1,120,0.02,0.09,0.07,0.18,334,0,0,2.3,4.4,2023-04-29T14:00:00Z,25,20,0,0,0,0,34,0,37766,0,0,6,6.0,1,1771,2571,800,50,True,0,34,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,2.0,18535.0,2022.0,592367.0,1.0,0.0,0.0657325908541679,0.2663271725177765,0.2005945891141891,9453.0
Moisés Caicedo Corozo,MID,Brighton,3.6,0,0,11,1,12.8,120,0.01,0.06,0.05,1.38,274,0,0,3.8,20.0,2023-05-04T19:00:00Z,90,14,0,0,0,0,34,0,37766,1,0,1,5.0,2,1771,2571,800,50,True,1,34,2022-23,Man Utd,MUN,1,3,1155,1220,1140,1220,1165,1220,1.0,18475.0,2022.0,594334.0,1.0,0.0,0.0438027195632457,0.2660961449146271,0.2023331224918365,9453.0
Lukasz Fabianski,GK,West Ham,4.4,0,0,11,0,0.0,455,0.0,0.0,0.0,2.13,335,4,0,1.1,11.4,2023-04-29T11:30:00Z,90,7,0,0,0,0,34,2,146482,1,3,4,0.0,0,9525,13448,3923,49,False,0,34,2022-23,Crystal Palace,CRY,31,3,1085,1100,1110,1110,1060,1090,0.0,18536.0,2022.0,592156.0,0.0,0.0,0.0,0.0,0.0,706.0
Lukasz Fabianski,GK,West Ham,4.4,0,0,16,0,0.0,455,0.0,0.0,0.0,2.32,277,3,0,2.3,23.0,2023-05-03T19:00:00Z,90,13,0,0,0,0,34,4,146482,1,0,3,0.0,2,9525,13448,3923,49,False,0,34,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,0.0,18478.0,2022.0,593980.0,0.0,0.0,0.0,0.0,0.0,706.0
Curtis Jones,MID,Liverpool,8.0,0,1,30,0,19.8,291,0.03,0.3,0.27,1.75,338,2,1,9.7,41.8,2023-04-30T15:30:00Z,85,18,0,0,0,0,34,0,3613,1,3,4,35.0,8,658,941,283,49,True,0,34,2022-23,Spurs,TOT,6,3,1155,1220,1140,1210,1170,1230,1.0,18539.0,2022.0,593259.0,1.0,1.0,0.3017379641532898,0.4277525842189789,0.1043129712343216,6665.0
Curtis Jones,MID,Liverpool,8.0,0,0,10,1,18.8,291,0.05,0.07,0.02,0.57,276,0,0,4.2,15.0,2023-05-03T19:00:00Z,83,9,0,0,0,0,34,0,3613,1,0,1,8.0,3,658,941,283,49,True,0,34,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,1.0,18477.0,2022.0,593940.0,1.0,0.0,0.0108854956924915,0.158273383975029,0.1266470253467559,6665.0
Luke Shaw,DEF,Man Utd,3.0,0,1,30,1,1.2,332,0.01,0.01,0.0,0.56,339,0,0,2.1,19.4,2023-04-30T13:00:00Z,90,2,0,0,0,0,34,0,1869374,1,0,1,0.0,7,165435,201470,36035,51,True,0,34,2022-23,Aston Villa,AVL,7,3,1070,1100,1070,1075,1070,1130,0.0,18540.0,2022.0,592856.0,0.0,0.0,0.0,0.150048479437828,0.150048479437828,1006.0
Luke Shaw,DEF,Man Utd,3.0,0,0,11,0,15.4,332,0.15,0.15,0.0,2.29,274,1,0,4.0,24.2,2023-05-04T19:00:00Z,90,5,0,0,0,0,34,0,1869374,1,0,1,0.0,1,165435,201470,36035,51,False,1,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18475.0,2022.0,594350.0,1.0,0.0,0.0,0.3785765171051025,0.3785765171051025,1006.0
Timothy Castagne,DEF,Leicester,3.2,0,0,8,0,12.2,258,0.02,0.02,0.0,3.3,337,2,0,2.6,11.8,2023-05-01T19:00:00Z,90,8,0,0,0,0,34,0,674405,1,2,2,2.0,1,-27607,20774,48381,43,True,0,34,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,0.0,18538.0,2022.0,593566.0,1.0,0.0,0.0,0.5668500661849976,0.5353347063064575,6157.0
Cédric Alves Soares,DEF,Fulham,0.1,0,0,17,0,15.4,1,0.07,0.11,0.04,1.73,276,1,0,4.0,22.2,2023-05-03T19:00:00Z,90,12,0,0,0,0,34,0,15539,1,0,1,2.0,2,142,306,164,42,False,0,34,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,1.0,18477.0,2022.0,593951.0,1.0,0.0,0.0348629280924797,0.1324476599693298,0.1324476599693298,847.0
Richarlison de Andrade,FWD,Spurs,1.1,0,0,24,0,0.6,454,0.0,0.24,0.24,0.33,338,1,1,5.0,32.4,2023-04-30T15:30:00Z,6,12,0,0,0,0,34,0,83342,0,3,4,17.0,4,-351,364,715,84,False,1,34,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,1.0,18539.0,2022.0,593279.0,0.0,1.0,0.2786435186862945,0.0,0.0,6026.0
Kenny Tete,DEF,Fulham,0.9,0,0,6,0,2.4,215,0.01,0.04,0.03,2.59,336,2,0,1.8,13.4,2023-04-30T13:00:00Z,90,13,0,0,0,0,34,0,51151,1,2,1,2.0,0,-1975,1452,3427,44,True,1,34,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,1.0,18537.0,2022.0,593067.0,0.0,0.0,0.0224084760993719,0.0224084760993719,0.0,5973.0
Callum Wilson,FWD,Newcastle,9.0,0,3,45,0,0.3,356,0.01,2.38,2.37,0.0,340,0,2,16.0,66.0,2023-04-30T13:00:00Z,45,17,0,0,0,0,34,0,503320,0,1,3,94.0,12,123518,140259,16741,69,True,0,34,2022-23,Southampton,SOU,20,2,1065,1070,1070,1070,1060,1080,6.0,18541.0,2022.0,592895.0,0.0,2.0,2.341235637664795,1.313575029373169,0.0,468.0
Diego Da Silva Costa,FWD,Wolves,2.8,0,0,1,0,0.3,625,0.02,0.02,0.0,1.88,334,4,0,0.0,0.0,2023-04-29T14:00:00Z,45,5,0,0,0,0,34,0,29925,1,0,6,0.0,1,1345,2659,1314,53,False,0,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18535.0,2022.0,592380.0,0.0,0.0,0.0,0.0,0.0,802.0
Kieran Tierney,DEF,Arsenal,1.1,0,0,3,0,0.3,8,0.0,0.0,0.0,0.33,331,0,0,0.7,6.4,2023-05-02T19:00:00Z,17,6,0,0,0,0,34,0,80597,0,1,3,0.0,1,-1062,257,1319,46,True,0,34,2022-23,Chelsea,CHE,8,3,1165,1220,1190,1220,1140,1220,0.0,18532.0,2022.0,593731.0,0.0,0.0,0.0,0.0,0.0,8089.0
Ilkay Gündogan,MID,Man City,4.8,0,0,9,0,8.5,300,0.07,0.53,0.46,0.17,336,1,0,3.7,9.4,2023-04-30T13:00:00Z,90,9,0,0,0,0,34,0,255042,1,2,1,19.0,2,3478,9918,6440,73,False,0,34,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,1.0,18537.0,2022.0,593090.0,0.0,0.0,0.401654303073883,0.6248721480369568,0.2232178449630737,314.0
Patrick Bamford,FWD,Leeds,4.1,0,0,25,0,10.6,227,0.01,0.57,0.56,1.59,332,3,1,9.1,35.8,2023-04-30T13:00:00Z,70,3,0,0,0,0,34,0,53693,1,1,4,45.0,6,-667,3099,3766,71,False,0,34,2022-23,Bournemouth,BOU,91,2,1035,1095,1020,1110,1050,1080,3.0,18533.0,2022.0,592939.0,1.0,1.0,0.5769357085227966,0.6090342998504639,0.0,822.0
Ben Davies,DEF,Spurs,-0.3,0,0,6,0,0.7,432,0.0,0.0,0.0,2.33,338,4,0,1.2,11.6,2023-04-30T15:30:00Z,90,12,0,0,0,0,34,0,117317,1,3,4,0.0,0,-3007,374,3381,47,False,0,34,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18539.0,2022.0,593271.0,0.0,0.0,0.0,0.434727668762207,0.434727668762207,660.0
Tyrone Mings,DEF,Aston Villa,6.2,0,0,15,0,0.3,39,0.0,0.17,0.17,1.19,339,1,0,2.4,15.2,2023-04-30T13:00:00Z,90,14,0,0,0,0,34,0,1426216,1,0,1,8.0,2,31689,110175,78486,47,False,0,34,2022-23,Man Utd,MUN,1,3,1155,1220,1140,1220,1165,1220,1.0,18540.0,2022.0,592870.0,0.0,0.0,0.132258728146553,0.0,0.0,1024.0
José Malheiro de Sá,GK,Wolves,4.2,0,0,10,0,0.0,478,0.0,0.0,0.0,3.28,334,6,0,1.6,16.4,2023-04-29T14:00:00Z,90,5,0,0,0,0,34,2,626382,1,0,6,0.0,-1,-10712,12090,22802,50,False,0,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18535.0,2022.0,592370.0,0.0,0.0,0.0,0.1422547549009323,0.1422547549009323,9740.0
Neeskens Kebano,MID,Fulham,-0.5,0,0,3,0,0.5,204,0.0,0.0,0.0,0.11,276,0,0,0.1,0.2,2023-05-03T19:00:00Z,19,12,0,0,0,0,34,0,5620,0,0,1,0.0,1,-1,31,32,54,False,0,34,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18477.0,2022.0,593961.0,0.0,0.0,0.0,0.0,0.0,6840.0
Antonee Robinson,DEF,Fulham,2.1,0,0,21,0,6.0,217,0.06,0.06,0.0,2.59,336,2,0,2.7,21.2,2023-04-30T13:00:00Z,90,13,0,0,0,0,34,0,59382,1,2,1,0.0,1,-3123,3182,6305,44,True,0,34,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,0.0,18537.0,2022.0,593070.0,0.0,0.0,0.0,0.3614159822463989,0.3614159822463989,8940.0
Antonee Robinson,DEF,Fulham,2.1,0,0,21,0,2.6,217,0.01,0.01,0.0,1.73,276,1,0,2.8,25.4,2023-05-03T19:00:00Z,90,12,0,0,0,0,34,0,59382,1,0,1,0.0,2,-3123,3182,6305,44,False,0,34,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18477.0,2022.0,593954.0,0.0,0.0,0.0,0.4486142992973327,0.4486142992973327,8940.0
Aaron Wan-Bissaka,DEF,Man Utd,5.0,0,0,12,0,1.9,341,0.02,0.09,0.07,2.29,274,1,0,2.7,18.4,2023-05-04T19:00:00Z,90,5,0,0,0,0,34,0,164399,1,0,1,7.0,2,58174,62781,4607,43,False,0,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,1.0,18475.0,2022.0,594348.0,0.0,0.0,0.0974944159388542,0.1815666705369949,0.0840722545981407,5584.0
James Garner,MID,Everton,2.4,0,0,12,0,37.4,570,0.11,0.11,0.0,3.46,337,2,0,5.0,8.6,2023-05-01T19:00:00Z,90,10,0,0,0,0,34,0,4700,1,2,2,4.0,2,-46,98,144,45,False,0,34,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,0.0,18538.0,2022.0,593585.0,2.0,0.0,0.0,0.1378659456968307,0.0860980153083801,7438.0
Matheus Luiz Nunes,MID,Wolves,4.0,0,0,10,0,2.3,589,0.02,0.15,0.13,3.28,334,6,0,2.8,8.8,2023-04-29T14:00:00Z,90,5,0,0,0,0,34,0,18567,1,0,6,17.0,2,-892,1049,1941,48,False,0,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,1.0,18535.0,2022.0,592378.0,0.0,0.0,0.0930497273802757,0.1125343516469001,0.0194846224039793,11000.0
Jordan Pickford,GK,Everton,4.6,0,3,30,0,0.0,182,0.01,0.01,0.0,3.46,337,2,0,4.9,48.8,2023-05-01T19:00:00Z,90,10,0,0,1,0,34,3,640007,1,2,2,0.0,10,-13336,6586,19922,44,False,0,34,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,0.0,18538.0,2022.0,593579.0,0.0,0.0,0.0,0.1159913316369056,0.1159913316369056,741.0
Pascal Groß,MID,Brighton,8.0,0,1,51,1,7.5,104,0.19,0.7,0.51,0.7,334,0,2,10.8,72.0,2023-04-29T14:00:00Z,90,20,0,0,0,0,34,0,1005438,1,0,6,28.0,14,-397,17756,18153,54,True,0,34,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,3.0,18535.0,2022.0,592359.0,0.0,2.0,0.5836142301559448,1.1754043102264404,0.6093047857284546,239.0
Serge Aurier,DEF,Nott'm Forest,0.6,0,0,8,0,0.9,628,0.0,0.0,0.0,1.63,333,2,0,1.8,15.0,2023-04-29T14:00:00Z,90,4,0,0,0,0,34,0,38149,1,1,2,2.0,1,-196,1381,1577,43,False,0,34,2022-23,Brentford,BRE,94,3,1115,1180,1100,1160,1130,1200,0.0,18534.0,2022.0,592406.0,0.0,0.0,0.0,0.2985389232635498,0.2985389232635498,3600.0
Manuel Akanji,DEF,Man City,5.2,0,0,14,0,24.3,610,0.43,0.43,0.0,0.17,336,1,0,4.8,19.2,2023-04-30T13:00:00Z,90,9,0,0,0,0,34,0,410694,1,2,1,4.0,2,96589,109443,12854,50,False,0,34,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,18537.0,2022.0,593084.0,2.0,0.0,0.0,0.1205442324280738,0.1205442324280738,6490.0
Manuel Akanji,DEF,Man City,5.2,0,0,3,0,0.5,610,0.0,0.0,0.0,0.14,277,0,0,0.2,1.6,2023-05-03T19:00:00Z,13,19,0,0,0,0,34,0,410694,0,0,3,0.0,1,96589,109443,12854,50,True,0,34,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,0.0,18478.0,2022.0,593977.0,0.0,0.0,0.0,0.6623474359512329,0.6623474359512329,6490.0
Rúben da Silva Neves,MID,Wolves,3.2,0,0,10,0,29.0,480,0.11,0.15,0.04,3.28,334,6,0,4.2,10.0,2023-04-29T14:00:00Z,90,5,0,0,0,0,34,0,177223,1,0,6,3.0,2,3605,8187,4582,52,False,0,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,2.0,18535.0,2022.0,592377.0,2.0,0.0,0.033640269190073,0.3627236485481262,0.194542720913887,6853.0
Stefan Ortega Moreno,GK,Man City,4.8,0,1,30,1,0.0,324,0.0,0.0,0.0,0.36,277,0,0,2.2,22.4,2023-05-03T19:00:00Z,90,19,0,0,0,0,34,2,125407,1,0,3,0.0,7,-4155,1177,5332,38,True,0,34,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,0.0,18478.0,2022.0,593966.0,0.0,0.0,0.0,0.1934557259082794,0.1934557259082794,8786.0
Emiliano Martínez Romero,GK,Aston Villa,4.8,0,0,23,0,0.0,31,0.0,0.0,0.0,1.19,339,1,0,4.6,46.2,2023-04-30T13:00:00Z,90,14,0,0,0,0,34,5,738930,1,0,1,0.0,3,-18359,17124,35483,50,False,0,34,2022-23,Man Utd,MUN,1,3,1155,1220,1140,1220,1165,1220,0.0,18540.0,2022.0,592868.0,0.0,0.0,0.0,0.044032871723175,0.044032871723175,4401.0
Jeffrey Schlupp,MID,Crystal Palace,3.8,0,1,26,0,3.3,161,0.03,0.59,0.56,1.86,335,3,1,7.9,43.4,2023-04-29T11:30:00Z,90,19,0,0,0,0,34,0,14134,1,3,4,32.0,8,-968,147,1115,47,True,0,34,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,4.0,18536.0,2022.0,592148.0,0.0,1.0,0.5704938173294067,0.5762367844581604,0.084022581577301,757.0
Mykhailo Mudryk,MID,Chelsea,1.5,0,0,7,0,38.8,699,0.48,0.48,0.0,0.14,331,0,0,5.0,9.0,2023-05-02T19:00:00Z,19,1,0,0,0,0,34,0,95800,0,1,3,2.0,1,-7228,647,7875,65,False,0,34,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18532.0,2022.0,593745.0,3.0,0.0,0.0,0.1780318766832351,0.0,11305.0
Hamed Traorè,MID,Bournemouth,-0.1,0,0,0,0,0.0,723,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,11,0,0,0,0,34,0,688,0,1,4,0.0,0,-31,23,54,45,True,0,34,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6986.0
Douglas Luiz Soares de Paulo,MID,Aston Villa,3.8,0,0,4,0,15.4,46,0.09,0.16,0.07,1.19,339,1,0,3.0,9.6,2023-04-30T13:00:00Z,90,14,0,0,0,0,34,0,77434,1,0,1,5.0,2,-6752,4303,11055,48,False,0,34,2022-23,Man Utd,MUN,1,3,1155,1220,1140,1220,1165,1220,1.0,18540.0,2022.0,592874.0,1.0,0.0,0.0778495669364929,0.0,0.0,6122.0
Jordan Ayew,MID,Crystal Palace,5.6,0,0,23,0,26.0,159,0.08,0.2,0.12,1.86,335,3,1,9.8,42.6,2023-04-29T11:30:00Z,90,19,0,0,0,0,34,0,42937,1,3,4,29.0,6,-7676,1560,9236,52,True,1,34,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,1.0,18536.0,2022.0,592152.0,2.0,1.0,0.084022581577301,0.1956778764724731,0.0,672.0
Aaron Cresswell,DEF,West Ham,5.6,0,0,6,0,1.1,457,0.0,0.0,0.0,1.09,335,1,0,1.4,12.6,2023-04-29T11:30:00Z,45,7,0,0,0,0,34,0,191554,0,3,4,0.0,1,13195,18186,4991,47,False,0,34,2022-23,Crystal Palace,CRY,31,3,1085,1100,1110,1110,1060,1090,0.0,18536.0,2022.0,592169.0,0.0,0.0,0.0,0.0,0.0,534.0
Aaron Cresswell,DEF,West Ham,5.6,0,0,14,0,2.8,457,0.01,0.01,0.0,2.32,277,3,0,1.0,6.8,2023-05-03T19:00:00Z,90,13,0,0,0,0,34,0,191554,1,0,3,0.0,1,13195,18186,4991,47,False,0,34,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,0.0,18478.0,2022.0,593984.0,0.0,0.0,0.0,0.0515183396637439,0.0515183396637439,534.0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.8,0,0,8,0,0.4,730,0.01,0.01,0.0,1.63,333,2,0,1.5,14.4,2023-04-29T14:00:00Z,90,4,0,0,0,0,34,0,4907,1,1,2,0.0,0,31,531,500,45,False,1,34,2022-23,Brentford,BRE,94,3,1115,1180,1100,1160,1130,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0
Andrew Robertson,DEF,Liverpool,5.6,0,0,12,0,33.7,284,0.25,0.25,0.0,1.99,338,3,0,5.1,17.2,2023-04-30T15:30:00Z,90,18,0,0,0,0,34,0,821545,1,3,4,0.0,1,67529,86618,19089,68,True,0,34,2022-23,Spurs,TOT,6,3,1155,1220,1140,1210,1170,1230,0.0,18539.0,2022.0,593257.0,2.0,0.0,0.0,0.2434517592191696,0.1883655339479446,1688.0
Andrew Robertson,DEF,Liverpool,5.6,0,0,2,0,0.8,284,0.0,0.0,0.0,0.25,276,0,0,0.4,1.0,2023-05-03T19:00:00Z,24,9,0,0,0,0,34,0,821545,0,0,1,2.0,1,67529,86618,19089,68,True,0,34,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,18477.0,2022.0,593949.0,0.0,0.0,0.0,0.022288579493761,0.022288579493761,1688.0
Pablo Fornals Malla,MID,West Ham,2.2,0,0,6,0,0.9,469,0.0,0.0,0.0,1.04,335,3,0,0.4,1.2,2023-04-29T11:30:00Z,45,7,0,0,0,0,34,0,39525,1,3,4,2.0,1,52,314,262,49,False,0,34,2022-23,Crystal Palace,CRY,31,3,1085,1100,1110,1110,1060,1090,0.0,18536.0,2022.0,592165.0,0.0,0.0,0.0,0.0151772378012537,0.0151772378012537,2335.0
Pablo Fornals Malla,MID,West Ham,2.2,0,0,5,0,2.8,469,0.02,0.17,0.15,2.32,277,3,0,1.0,0.0,2023-05-03T19:00:00Z,90,13,0,0,0,0,34,0,39525,1,0,3,8.0,2,52,314,262,49,False,0,34,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,3.0,18478.0,2022.0,593988.0,0.0,0.0,0.1353937983512878,0.1353937983512878,0.0,2335.0
Nélson Cabral Semedo,DEF,Wolves,4.2,0,0,5,0,11.1,482,0.03,0.03,0.0,1.8,334,4,0,2.3,6.0,2023-04-29T14:00:00Z,45,5,0,0,0,0,34,0,93390,1,0,6,6.0,-1,-1115,7377,8492,50,False,0,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18535.0,2022.0,592371.0,1.0,0.0,0.0,0.1617393791675567,0.1125343516469001,6163.0
Harry Kane,FWD,Spurs,6.7,0,2,31,0,30.1,427,0.48,0.85,0.37,2.33,338,4,1,8.7,40.2,2023-04-30T15:30:00Z,90,12,0,0,0,0,34,0,3266932,1,3,4,17.0,8,-460257,14071,474328,114,False,0,34,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,1.0,18539.0,2022.0,593278.0,2.0,1.0,0.2949172258377075,0.6587559580802917,0.0,647.0
Julio Enciso,FWD,Brighton,8.8,2,0,27,1,27.4,125,0.08,0.19,0.11,0.53,334,0,0,9.5,41.8,2023-04-29T14:00:00Z,64,20,0,0,0,0,34,0,142870,1,0,6,26.0,8,64505,71117,6612,46,True,0,34,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,2.0,18535.0,2022.0,592363.0,2.0,0.0,0.0921182930469513,1.3979233503341677,0.7397056221961975,11058.0
Julio Enciso,FWD,Brighton,8.8,0,0,2,1,22.9,125,0.02,0.21,0.19,1.38,274,0,0,4.5,3.2,2023-05-04T19:00:00Z,90,14,0,0,0,0,34,0,142870,1,0,1,19.0,2,64505,71117,6612,46,True,0,34,2022-23,Man Utd,MUN,1,3,1155,1220,1140,1220,1165,1220,5.0,18475.0,2022.0,594341.0,2.0,0.0,0.1869701296091079,0.3755190670490265,0.0438027195632457,11058.0
Gabriel Fernando de Jesus,FWD,Arsenal,5.5,0,1,28,0,26.8,28,0.45,0.8,0.35,0.74,331,1,1,12.3,36.8,2023-05-02T19:00:00Z,90,6,0,0,0,0,34,0,3174965,1,1,3,59.0,7,-96389,19551,115940,81,True,0,34,2022-23,Chelsea,CHE,8,3,1165,1220,1190,1220,1140,1220,3.0,18532.0,2022.0,593725.0,2.0,1.0,0.9182888865470886,1.2061527967453003,0.6063870191574097,5543.0
Dango Ouattara,MID,Bournemouth,2.1,0,0,5,0,1.8,705,0.08,0.11,0.03,1.67,332,1,0,4.6,21.6,2023-04-30T13:00:00Z,90,11,0,0,0,0,34,0,4194,1,1,4,23.0,2,-596,387,983,50,True,0,34,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,1.0,18533.0,2022.0,592921.0,0.0,0.0,0.0406255647540092,1.227254867553711,1.186629295349121,9662.0
Diogo Dalot Teixeira,DEF,Man Utd,10.4,0,3,31,1,6.0,342,0.02,0.02,0.0,0.56,339,0,0,2.3,17.4,2023-04-30T13:00:00Z,90,2,0,0,0,0,34,0,720771,1,0,1,0.0,9,109871,123435,13564,47,True,0,34,2022-23,Aston Villa,AVL,7,3,1070,1100,1070,1075,1070,1130,0.0,18540.0,2022.0,592854.0,0.0,0.0,0.0,0.0963946878910064,0.0963946878910064,7281.0
Diogo Dalot Teixeira,DEF,Man Utd,10.4,0,0,9,0,1.5,342,0.01,0.01,0.0,2.29,274,1,0,0.8,6.6,2023-05-04T19:00:00Z,90,5,0,0,0,0,34,0,720771,1,0,1,0.0,1,109871,123435,13564,47,False,1,34,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18475.0,2022.0,594351.0,0.0,0.0,0.0,0.3295231759548187,0.3295231759548187,7281.0
Tino Livramento,DEF,Southampton,-0.2,0,0,0,0,0.0,419,0.0,0.0,0.0,0.0,340,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,15,0,0,0,0,34,0,1337,0,1,3,0.0,0,6,34,28,44,False,0,34,2022-23,Newcastle,NEW,4,4,1210,1260,1250,1300,1165,1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9512.0
